骨	24353
托	24265
郑	24249
酷	24239
借	24219
律	24188
咩	24172
仅	24159
伟	24148
魂	24141
既	23953
篇	23847
宿	23833
冠	23755
洁	23690
偏	23631
野	23624
层	23577
卤	23567
劳	23512
降	23496
乡	23445
村	23369
恭	23362
屏	23350
咖	23290
锅	23281
吹	23226
登	23204
耐	23191
灰	23188
羡	23131
乖	23095
喷	23092
纳	23067
页	23042
丢	23013
阴	22969
噢	22930
弹	22908
兔	22897
陆	22817
姿	22796
奔	22712
诶	22700
训	22684
冒	22678
劲	22676
佳	22628
粗	22627
盆	22617
译	22587
箱	22574
敬	22473
哼	22462
烈	22412
轮	22342
诚	22341
吵	22295
遗	22255
剪	22236
宣	22235
鼻	22190
寒	22170
舞	22150
虎	22081
例	22034
辑	21983
肚	21968
戴	21867
尊	21849
忧	21807
摆	21807
察	21737
眠	21719
撒	21705
欺	21693
攻	21641
骑	21626
晕	21616
屎	21597
汤	21582
湿	21578
扣	21496
获	21403
附	21388
申	21376
载	21350
怜	21332
罪	21327
执	21303
狠	21301
麦	21297
磨	21268
征	21224
售	21117
羯	21116
叶	21067
尚	21055
址	21036
龄	20986
寻	20986
旁	20960
斤	20923
喔	20891
啡	20891
膜	20876
塞	20817
隔	20803
项	20777
柔	20737
触	20727
碗	20719
航	20668
逆	20631
抗	20626
萨	20592
穷	20581
敌	20550
央	20503
丁	20484
桃	20479
耶	20474
墙	20449
颗	20424
袋	20419
零	20416
敏	20387
姨	20276
闷	20254
委	20191
杨	20135
篮	20133
喂	20114
供	20105
朵	20092
杰	20074
怖	20050
迪	19998
隐	19905
途	19863
析	19830
守	19793
悔	19720
糖	19673
厚	19580
毁	19563
拖	19409
皇	19382
访	19377
辣	19377
判	19365
勒	19355
卷	19351
桥	19349
寂	19318
烤	19289
鸭	19279
临	19275
森	19263
鼠	19259
嫁	19221
窗	19214
骚	19180
媒	19112
剩	19098
瞎	19083
扰	19045
派	19033
碎	19016
饼	18950
余	18941
详	18938
薄	18932
曼	18915
逛	18908
幻	18826
酱	18766
紫	18753
凤	18671
炸	18647
阵	18633
川	18624
晓	18615
凡	18599
雄	18573
聚	18564
含	18543
郁	18527
妙	18525
浮	18512
惨	18490
尾	18420
甲	18395
染	18391
飘	18365
汪	18349
尿	18250
丫	18249
拒	18240
仙	18238
虐	18213
圳	18194
稳	18191
勾	18146
增	18104
洋	18098
堡	18097
呐	18090
赏	18075
催	18030
序	18015
绍	18013
府	17983
掌	17963
孙	17943
庭	17852
灭	17817
杭	17810
鼓	17810
针	17778
乃	17763
尝	17724
副	17718
咬	17626
嫌	17581
农	17575
占	17506
潮	17490
腰	17477
批	17440
蒙	17404
慰	17403
肌	17397
玉	17325
跪	17304
堆	17288
检	17286
励	17243
赚	17209
闭	17158
澡	17147
齐	17123
艾	17115
奏	17093
币	16991
爬	16960
醉	16959
丰	16934
怒	16923
腐	16917
幅	16899
谷	16892
兵	16878
丹	16865
益	16849
暂	16833
田	16780
呃	16671
迹	16654
炮	16647
扯	16633
亿	16610
孔	16609
姓	16594
泳	16589
笨	16556
积	16539
链	16532
危	16526
柜	16515
欣	16501
菲	16492
聪	16483
汗	16479
尤	16455
册	16437
涨	16419
脾	16415
裸	16407
乔	16334
镇	16309
伊	16251
杜	16250
禁	16244
臭	16163
桑	16094
核	16087
厅	16052
妞	16016
脏	16001
炒	15994
避	15986
坦	15950
寞	15948
船	15927
屋	15911
哒	15880
乌	15858
彻	15782
闪	15760
疗	15753
悟	15710
躺	15700
宇	15663
逃	15640
厦	15636
奋	15608
涂	15595
噗	15563
宠	15545
恼	15522
祖	15438
沟	15406
胎	15397
堵	15396
甚	15335
迟	15331
阻	15325
捏	15289
爪	15273
唐	15250
豪	15238
截	15222
凌	15212
闺	15196
矮	15169
采	15058
宅	15039
废	15038
撸	15017
奈	15014
戒	15013
监	15002
毫	14969
席	14929
秤	14881
诞	14844
替	14822
郭	14776
泥	14764
迫	14753
壁	14744
吼	14730
绪	14727
探	14690
夸	14660
脖	14602
熬	14595
羞	14573
宽	14539
梅	14535
猛	14532
窝	14526
渣	14505
寄	14436
俗	14414
著	14412
盛	14372
孕	14324
喊	14317
塔	14317
盒	14313
拔	14311
惑	14253
稀	14237
宗	14185
佩	14174
献	14173
摇	14149
挤	14143
堪	14084
档	14078
艳	14069
胆	14069
悠	14058
乳	14051
淫	14047
鲁	13996
扫	13960
傲	13943
吴	13922
钢	13903
协	13869
撑	13868
培	13820
鉴	13799
订	13791
阶	13763
延	13748
构	13736
甘	13735
逗	13734
跌	13700
摔	13666
梯	13578
撞	13567
启	13562
汇	13543
聘	13525
糊	13453
宾	13443
歉	13433
娇	13433
挖	13353
搬	13350
娱	13337
姆	13335
嘉	13316
峰	13310
侣	13265
潜	13253
滑	13242
虫	13234
厕	13222
赖	13206
邪	13197
幼	13196
荣	13185
怨	13178
敦	13156
扎	13149
壮	13137
啧	13136
兽	13129
仁	13109
稍	13107
纹	13089
饮	13033
递	12978
钓	12965
液	12961
啪	12933
辞	12917
泉	12876
亡	12873
凶	12862
符	12861
戳	12831
慧	12829
萝	12812
驾	12758
拆	12746
暑	12744
谅	12725
吖	12703
夕	12658
糟	12628
仰	12571
苍	12553
唔	12552
革	12508
翔	12507
霜	12501
墨	12496
崩	12493
贪	12463
尸	12451
洛	12448
琴	12425
憾	12410
饱	12398
抵	12398
郎	12388
融	12379
葩	12378
荷	12378
舟	12370
瞧	12366
炎	12357
池	12347
脆	12346
垃	12345
愁	12306
圾	12301
帽	12293
裙	12263
策	12262
炼	12249
胶	12240
税	12227
赵	12207
审	12184
妻	12088
吻	12082
潘	12051
呦	12033
薪	11999
陌	11993
织	11991
惹	11979
腹	11969
袭	11945
旦	11931
悉	11894
澳	11858
奢	11824
昧	11794
妖	11793
嘎	11767
繁	11755
仿	11699
届	11690
胃	11686
津	11680
遭	11671
抄	11665
惠	11597
朗	11582
雾	11557
菇	11549
牵	11543
娜	11538
亏	11538
哀	11529
踢	11495
刑	11409
樱	11406
狼	11376
朱	11372
幽	11370
侠	11369
瑞	11360
愈	11359
夹	11333
侧	11292
浓	11270
欠	11235
涯	11206
冻	11200
焦	11190
彼	11182
阅	11181
映	11176
尘	11162
徒	11153
洞	11142
屈	11123
碉	11122
芳	11121
晴	11106
歪	11100
宵	11100
横	11065
锁	11059
狱	11056
踏	11052
述	11024
罢	11015
嗷	11009
愤	10971
尖	10920
枚	10895
迅	10881
扔	10844
诱	10838
扑	10830
润	10828
涵	10812
汽	10791
馨	10774
蛇	10769
猴	10769
览	10764
渐	10759
痴	10739
缩	10728
尺	10697
旗	10649
叹	10622
厨	10612
俄	10599
亦	10563
砸	10539
绩	10511
肠	10488
撼	10476
遥	10455
舌	10430
梁	10405
耻	10378
贼	10376
施	10374
贺	10372
莉	10365
筑	10355
铺	10346
溃	10344
犹	10343
暧	10323
扬	10293
忠	10284
淋	10266
倾	10255
甩	10220
凰	10208
蠢	10201
勿	10195
愉	10192
均	10186
谐	10182
倍	10178
括	10159
寨	10149
抹	10134
脂	10106
扮	10082
魅	10067
莲	10066
植	10040
患	10011
庄	10009
棍	10002
弯	9989
吊	9984
寸	9983
凭	9978
挥	9951
逻	9939
胞	9913
固	9878
灾	9876
库	9871
伯	9859
耍	9813
旺	9806
躲	9784
巾	9773
虾	9767
钻	9757
夺	9739
咳	9725
损	9709
傅	9700
惧	9692
串	9688
姻	9687
仇	9678
董	9660
锋	9657
炫	9637
腻	9625
寿	9622
媳	9604
嘤	9587
描	9571
恒	9560
黎	9559
妮	9535
慎	9524
凑	9518
丸	9491
授	9470
莓	9468
乘	9446
憋	9432
辆	9425
衡	9396
漏	9362
污	9358
茫	9355
悦	9349
坡	9343
裁	9330
盗	9279
莱	9263
挡	9237
仍	9236
葡	9233
曝	9182
绘	9179
哲	9169
沈	9157
厂	9157
蚊	9153
兼	9147
鄙	9138
捡	9131
坛	9110
膏	9110
罚	9095
伪	9082
摊	9056
蒸	9054
驴	9044
盾	9037
咔	9013
喽	9012
菊	8992
谎	8978
皆	8955
妥	8944
眉	8934
肩	8933
桶	8893
祸	8893
陷	8890
谣	8844
榜	8796
扭	8777
萄	8776
础	8771
卓	8770
鹿	8753
妒	8720
狐	8696
浅	8682
肺	8647
缓	8633
溜	8632
璃	8625
宙	8603
冥	8601
愚	8582
虹	8581
饰	8568
玻	8560
粑	8555
恢	8552
荡	8552
疆	8547
愧	8511
瑟	8496
卸	8428
违	8420
侈	8403
抑	8386
井	8386
拾	8367
芙	8365
裂	8363
颈	8361
挣	8357
逝	8355
返	8351
揭	8324
凯	8315
壳	8298
袜	8291
询	8279
粮	8279
芝	8264
嫩	8245
账	8233
伞	8190
隆	8190
鹅	8138
矛	8136
捉	8136
罩	8136
纽	8132
娶	8112
寺	8083
膀	8081
砖	8076
勉	8060
肃	8040
嗨	8028
埋	8025
嫉	8001
饺	7994
抛	7976
踩	7970
扇	7959
割	7957
奸	7951
滨	7940
罐	7940
蕾	7930
剑	7926
刮	7923
龟	7915
霉	7900
玫	7873
逊	7873
纱	7864
域	7858
浙	7851
锦	7842
痒	7826
洒	7824
卑	7808
锻	7787
浴	7782
艰	7765
稿	7755
番	7699
犬	7685
咧	7669
慈	7668
轨	7658
箭	7641
趁	7635
躁	7631
瓦	7613
氓	7611
宏	7589
瑰	7577
添	7573
竞	7533
悄	7515
勤	7513
耀	7490
哄	7487
谦	7484
刊	7475
炉	7473
齿	7413
障	7401
跨	7397
轰	7392
挽	7381
绵	7375
棉	7373
梨	7363
蒂	7354
填	7351
晶	7329
迈	7306
辜	7305
昆	7281
泄	7275
昏	7267
盲	7232
骄	7230
徐	7199
泽	7183
耗	7172
抬	7166
粘	7156
霍	7154
琐	7133
岂	7122
灿	7121
谨	7115
柯	7100
渴	7076
雕	7075
捧	7070
盟	7044
嘞	7043
祥	7043
劝	7018
叉	7010
瘾	6982
唇	6978
宋	6976
谋	6943
悬	6942
悍	6934
恰	6926
蝶	6911
昂	6910
丧	6897
薇	6888
滩	6886
赤	6873
旋	6868
荒	6865
诸	6864
尬	6856
莎	6851
遮	6844
垫	6840
煎	6828
拳	6815
卜	6811
硕	6801
俱	6799
尴	6784
羽	6761
趴	6758
赌	6722
跃	6715
塑	6714
翅	6710
啤	6708
掩	6705
综	6704
寓	6668
衫	6658
纷	6632
滋	6616
仪	6595
贫	6594
豫	6552
姚	6544
晃	6524
辱	6512
忌	6505
督	6494
缠	6479
捐	6476
歇	6459
漠	6447
捷	6446
埃	6437
绕	6429
敲	6429
辟	6405
逢	6405
畅	6405
予	6376
伸	6362
慌	6353
县	6351
苗	6336
籍	6323
蓉	6317
粒	6305
岸	6302
猎	6300
帐	6297
仓	6293
詹	6275
舔	6269
祈	6245
猥	6229
椒	6229
僵	6223
咦	6212
碍	6189
竹	6189
咨	6174
昌	6157
犀	6140
蹲	6137
痕	6133
弥	6129
抖	6101
陀	6086
叠	6086
艹	6082
允	6074
烫	6074
浦	6063
霞	6051
媚	6044
辩	6035
颠	6022
氏	6021
燕	6016
劈	6004
逐	5973
芦	5963
矫	5960
伏	5959
咸	5956
粹	5945
契	5932
邀	5928
寝	5908
殊	5902
崇	5897
袖	5879
框	5879
椅	5875
忒	5871
卦	5871
扒	5871
枝	5866
奴	5811
渊	5809
纵	5788
佬	5751
杆	5742
芒	5739
俊	5737
援	5732
岗	5713
墓	5704
涉	5674
覆	5635
缝	5619
劫	5618
朴	5609
乏	5608
僧	5604
盐	5602
炖	5597
湘	5581
庸	5536
邻	5526
谊	5519
循	5516
迁	5495
鹏	5494
拯	5488
碧	5486
葱	5485
蜂	5472
蔡	5471
麽	5468
雀	5461
趟	5452
蘑	5446
熙	5428
蹭	5426
伐	5415
邓	5406
绑	5405
踪	5400
靓	5395
棋	5391
孝	5378
佑	5376
韦	5373
衰	5364
塌	5363
氛	5352
柴	5352
砍	5349
腊	5342
摘	5334
赫	5333
筋	5332
膝	5327
浏	5318
沫	5312
稚	5308
鸣	5308
剂	5308
佚	5288
挨	5286
敷	5282
肪	5258
筒	5254
咒	5248
柏	5232
丈	5230
芬	5228
赐	5227
戚	5219
笼	5214
兜	5206
贤	5162
萧	5130
盼	5129
驱	5123
玲	5111
臂	5102
醋	5093
辨	5086
慨	5077
衬	5072
丘	5071
脉	5056
燃	5043
披	5042
泼	5037
枕	5036
侵	5025
斑	5025
辉	5016
鸦	4997
臣	4993
携	4990
汁	4967
徽	4962
揍	4954
瑜	4951
绳	4937
噶	4936
皂	4925
坤	4923
晰	4918
陶	4918
誓	4914
粽	4905
姜	4901
淇	4898
径	4876
囊	4865
撕	4841
帕	4841
睁	4837
粥	4827
唤	4817
奉	4815
拟	4808
嘲	4792
猩	4789
搓	4785
厘	4780
闯	4780
肝	4769
腔	4768
捂	4762
攒	4761
叛	4756
捕	4740
宴	4737
赠	4708
坎	4705
召	4703
促	4702
逸	4699
贸	4674
禽	4663
罕	4656
榴	4649
御	4633
绒	4627
灌	4622
橙	4621
杏	4617
扩	4610
翼	4606
邦	4605
肾	4599
冯	4599
歧	4589
阔	4584
抠	4569
蹦	4560
婴	4553
馋	4548
禅	4548
桂	4541
坨	4539
杠	4539
偿	4515
蝴	4493
赔	4479
韵	4471
氧	4468
蜀	4426
盯	4423
沃	4415
讽	4409
蒋	4409
茄	4395
秦	4388
吾	4384
牢	4383
涩	4364
啃	4363
践	4362
畏	4355
毅	4343
蔽	4315
鲍	4300
拨	4294
拐	4285
掐	4277
曹	4277
菌	4270
撤	4262
菩	4256
柳	4251
拌	4227
庙	4224
伍	4218
锤	4203
孽	4193
掏	4186
疲	4180
肖	4172
坟	4152
豹	4152
驻	4138
碌	4135
腩	4131
戈	4090
扁	4086
琳	4081
渡	4078
抚	4069
蕉	4065
嫂	4065
浩	4064
伽	4057
泛	4046
剃	4045
铅	4041
蜡	4034
栏	4024
壶	4021
誉	4020
振	4014
掰	4013
沾	4013
铃	4011
债	3962
匹	3960
棵	3952
岩	3950
赋	3940
弗	3938
洪	3917
吞	3914
鞭	3912
侃	3904
扶	3897
嘟	3897
潇	3893
浑	3877
翘	3863
袁	3863
妨	3862
唧	3862
辅	3858
瞅	3845
凸	3840
廉	3835
诊	3829
牲	3820
恤	3814
砂	3811
饶	3810
鹰	3800
浆	3778
斜	3777
姥	3775
岳	3772
塘	3758
垂	3754
蛙	3751
揉	3745
刹	3744
癖	3743
怡	3733
哆	3724
狸	3723
勺	3701
冤	3701
贡	3693
匙	3681
匆	3680
溪	3670
黛	3663
猿	3660
阁	3656
疾	3655
趋	3653
孟	3652
葵	3649
薯	3646
寡	3643
役	3621
玄	3618
蝇	3604
挫	3594
妄	3589
毯	3582
奕	3580
凝	3580
霾	3577
扛	3572
柱	3572
帆	3571
卢	3571
颁	3568
甄	3565
睇	3552
痹	3551
驰	3535
钥	3534
栈	3527
沧	3521
憨	3519
磁	3500
券	3492
黍	3490
巷	3490
毙	3482
煌	3479
哉	3479
婶	3474
癌	3471
哗	3466
皱	3463
丨	3460
泊	3453
捞	3449
祷	3443
嘘	3443
凹	3442
措	3433
嗓	3426
涛	3421
汰	3412
辽	3410
挪	3406
纲	3398
惬	3394
穆	3392
甫	3390
糗	3388
诡	3382
颤	3381
彭	3372
兮	3363
淀	3359
蒜	3358
豁	3348
巡	3346
坊	3330
彪	3328
瓷	3326
驶	3314
喻	3304
矩	3303
沦	3292
挠	3285
